player_id,player_name,position,sub_position,country_of_citizenship,age_at_season_end,previous_season_label,current_season_label,previous_clubs,current_clubs,previous_minutes_played,current_minutes_played,minutes_change,previous_goal_contributions_per_90,current_goal_contributions_per_90,goal_contributions_per_90_change,previous_ending_market_value_eur,current_ending_market_value_eur,market_value_change_eur,market_value_percentage_change,value_and_performance_growth_rank
251878,Aarón Martín,Defender,Left-Back,Spain,26,2021-22,2022-23,1.FSV Mainz 05,1.FSV Mainz 05,2296,1846,-450,0.078,0.39,0.312,5000000,7000000,2000000,40,511
314678,Brahim Díaz,Attack,Right Winger,Morocco,23,2021-22,2022-23,AC Milan,AC Milan,1871,1946,75,0.289,0.601,0.312,18000000,20000000,2000000,11.11,511
106872,Kevin Stöger,Midfield,Attacking Midfield,Austria,30,2022-23,2023-24,VfL Bochum,VfL Bochum,2608,2678,70,0.276,0.538,0.262,3000000,5000000,2000000,66.67,512
545538,Lameck Banda,Attack,Left Winger,Zambia,23,2022-23,2023-24,US Lecce,US Lecce,1634,1361,-273,0.165,0.397,0.232,4000000,6000000,2000000,50,513
450050,Jean-Ricner Bellegarde,Midfield,Central Midfield,Haiti,25,2021-22,2022-23,RC Strasbourg Alsace,RC Strasbourg Alsace,2349,2429,80,0.192,0.408,0.216,8000000,10000000,2000000,25,514
429874,Ansgar Knauff,Attack,Right Winger,Germany,22,2022-23,2023-24,Eintracht Frankfurt,Eintracht Frankfurt,1287,2119,832,0.21,0.425,0.215,8000000,10000000,2000000,25,515
82873,Pascal Groß,Midfield,Central Midfield,Germany,32,2021-22,2022-23,Brighton & Hove Albion,Brighton & Hove Albion,2043,3246,1203,0.264,0.471,0.207,6000000,8000000,2000000,33.33,516
595809,Beto,Attack,Centre-Forward,Guinea-Bissau,27,2023-24,2024-25,"Everton FC, Udinese Calcio",Everton FC,1016,1528,512,0.266,0.471,0.205,20000000,22000000,2000000,10,517
447661,Douglas Luiz,Midfield,Central Midfield,Brazil,25,2021-22,2022-23,Aston Villa,Aston Villa,2722,2932,210,0.165,0.368,0.203,38000000,40000000,2000000,5.26,518
167799,Pierre-Emile Højbjerg,Midfield,Defensive Midfield,Denmark,29,2023-24,2024-25,Tottenham Hotspur,Olympique Marseille,1293,2666,1373,0,0.203,0.203,18000000,20000000,2000000,11.11,518
876631,Habib Diarra,Midfield,Central Midfield,Senegal,21,2023-24,2024-25,RC Strasbourg Alsace,RC Strasbourg Alsace,2313,2357,44,0.156,0.344,0.188,18000000,20000000,2000000,11.11,519
386552,Lassana Coulibaly,Midfield,Central Midfield,Mali,27,2021-22,2022-23,US Salernitana 1919,US Salernitana 1919,2338,2901,563,0,0.186,0.186,3000000,5000000,2000000,66.67,520
368482,Riccardo Orsolini,Attack,Right Winger,Italy,26,2021-22,2022-23,Bologna Football Club 1909,Bologna Football Club 1909,1793,2126,333,0.452,0.635,0.183,10000000,12000000,2000000,20,521
191422,Mahmoud Dahoud,Midfield,Central Midfield,Syria,26,2020-21,2021-22,Borussia Dortmund,Borussia Dortmund,1261,1665,404,0.143,0.324,0.181,16000000,18000000,2000000,12.5,522
555076,Romain Faivre,Midfield,Attacking Midfield,France,23,2020-21,2021-22,Stade Brestois 29,"Olympique Lyon, Stade Brestois 29",2902,2689,-213,0.341,0.502,0.161,13000000,15000000,2000000,15.38,523
361093,Sven Botman,Defender,Centre-Back,Netherlands,22,2020-21,2021-22,LOSC Lille,LOSC Lille,3311,2250,-1061,0,0.16,0.16,28000000,30000000,2000000,7.14,524
391065,Hamed Traoré,Attack,Left Winger,Cote d'Ivoire,22,2020-21,2021-22,US Sassuolo,US Sassuolo,1790,1781,-9,0.402,0.556,0.154,20000000,22000000,2000000,10,525
202886,Ruben Loftus-Cheek,Midfield,Central Midfield,England,26,2020-21,2021-22,"Chelsea FC, Fulham FC",Chelsea FC,1974,1387,-587,0.046,0.195,0.149,18000000,20000000,2000000,11.11,526
229006,Franck Honorat,Attack,Right Winger,France,27,2022-23,2023-24,Stade Brestois 29,Borussia Mönchengladbach,2544,2358,-186,0.389,0.534,0.145,10000000,12000000,2000000,20,527
585959,Arnaud Kalimuendo,Attack,Centre-Forward,France,23,2023-24,2024-25,Stade Rennais FC,Stade Rennais FC,2155,2591,436,0.585,0.729,0.144,20000000,22000000,2000000,10,528
127108,Florian Lejeune,Defender,Centre-Back,France,32,2021-22,2022-23,Deportivo Alavés,Rayo Vallecano,2700,2569,-131,0,0.14,0.14,2000000,4000000,2000000,100,529
386455,Riccardo Sottil,Attack,Left Winger,Italy,23,2020-21,2021-22,Cagliari Calcio,ACF Fiorentina,1191,1241,50,0.227,0.363,0.136,7000000,9000000,2000000,28.57,530
188854,Manu Trigueros,Midfield,Central Midfield,Spain,30,2020-21,2021-22,Villarreal CF,Villarreal CF,2542,2190,-352,0.283,0.411,0.128,12000000,14000000,2000000,16.67,531
660860,Diego Coppola,Defender,Centre-Back,Italy,20,2022-23,2023-24,Hellas Verona,Hellas Verona,1172,1636,464,0,0.11,0.11,4000000,6000000,2000000,50,532
324278,Christoph Baumgartner,Midfield,Attacking Midfield,Austria,23,2021-22,2022-23,TSG 1899 Hoffenheim,TSG 1899 Hoffenheim,1896,2582,686,0.38,0.488,0.108,22000000,24000000,2000000,9.09,533
357156,Diogo Leite,Defender,Centre-Back,Portugal,26,2023-24,2024-25,1.FC Union Berlin,1.FC Union Berlin,2707,2548,-159,0,0.106,0.106,15000000,17000000,2000000,13.33,534
382478,Cédric Zesiger,Defender,Centre-Back,Switzerland,27,2023-24,2024-25,VfL Wolfsburg,"FC Augsburg, VfL Wolfsburg",1635,1748,113,0,0.103,0.103,5000000,7000000,2000000,40,535
315604,Diadié Samassékou,Midfield,Defensive Midfield,Mali,26,2020-21,2021-22,TSG 1899 Hoffenheim,TSG 1899 Hoffenheim,2575,1667,-908,0.07,0.162,0.092,14000000,16000000,2000000,14.29,536
453016,Anthony Caci,Defender,Right-Back,France,24,2020-21,2021-22,RC Strasbourg Alsace,RC Strasbourg Alsace,2806,2394,-412,0.064,0.15,0.086,5000000,7000000,2000000,40,537
184892,Florian Thauvin,Attack,Right Winger,France,32,2023-24,2024-25,Udinese Calcio,Udinese Calcio,1715,1972,257,0.42,0.502,0.082,3000000,5000000,2000000,66.67,538
255488,Yeray Álvarez,Defender,Centre-Back,Spain,28,2021-22,2022-23,Athletic Bilbao,Athletic Bilbao,1859,2337,478,0,0.077,0.077,13000000,15000000,2000000,15.38,539
578391,Rayan Aït-Nouri,Defender,Left-Back,Algeria,21,2020-21,2021-22,"Angers SCO, Wolverhampton Wanderers",Wolverhampton Wanderers,1592,1828,236,0.17,0.246,0.076,18000000,20000000,2000000,11.11,540
569598,Youssouf Fofana,Midfield,Defensive Midfield,France,23,2020-21,2021-22,AS Monaco,AS Monaco,2883,2185,-698,0.094,0.165,0.071,16000000,18000000,2000000,12.5,541
388165,Yoane Wissa,Attack,Centre-Forward,DR Congo,25,2020-21,2021-22,FC Lorient,Brentford FC,2685,1273,-1412,0.503,0.566,0.063,10000000,12000000,2000000,20,542
448258,Josha Vagnoman,Defender,Right-Back,Germany,23,2022-23,2023-24,VfB Stuttgart,VfB Stuttgart,1477,1182,-295,0.244,0.305,0.061,8000000,10000000,2000000,25,543
467992,Samuele Ricci,Midfield,Defensive Midfield,Italy,22,2022-23,2023-24,Torino FC,Torino FC,2073,2401,328,0.13,0.187,0.057,20000000,22000000,2000000,10,544
188077,Ryan Christie,Midfield,Central Midfield,Scotland,29,2022-23,2023-24,AFC Bournemouth,AFC Bournemouth,1841,2920,1079,0.098,0.154,0.056,10000000,12000000,2000000,20,545
525247,Maximilian Kilman,Defender,Centre-Back,England,27,2022-23,2023-24,Wolverhampton Wanderers,Wolverhampton Wanderers,3308,3420,112,0,0.053,0.053,30000000,32000000,2000000,6.67,546
798404,Alidu Seidu,Defender,Centre-Back,Ghana,24,2022-23,2023-24,Clermont Foot 63,"Clermont Foot 63, Stade Rennais FC",2463,1726,-737,0,0.052,0.052,7000000,9000000,2000000,28.57,547
400489,Eljif Elmas,Midfield,Attacking Midfield,North Macedonia,23,2021-22,2022-23,SSC Napoli,SSC Napoli,1601,1617,16,0.45,0.501,0.051,24000000,26000000,2000000,8.33,548
126751,Iñigo Ruiz de Galarreta,Midfield,Central Midfield,Spain,30,2022-23,2023-24,RCD Mallorca,Athletic Bilbao,2457,2105,-352,0.037,0.086,0.049,3000000,5000000,2000000,66.67,549
148367,Christian Nørgaard,Midfield,Defensive Midfield,Denmark,29,2021-22,2022-23,Brentford FC,Brentford FC,3059,1770,-1289,0.206,0.254,0.048,14000000,16000000,2000000,14.29,550
174094,Morgan Sanson,Midfield,Central Midfield,France,29,2022-23,2023-24,"Aston Villa, RC Strasbourg Alsace",OGC Nice,1441,1980,539,0.187,0.227,0.04,6000000,8000000,2000000,33.33,551
392516,Antonino Gallo,Defender,Left-Back,Italy,24,2022-23,2023-24,US Lecce,US Lecce,2486,2502,16,0.072,0.108,0.036,2500000,4500000,2000000,80,552
442248,Ethan Pinnock,Defender,Centre-Back,Jamaica,30,2021-22,2022-23,Brentford FC,Brentford FC,2697,2700,3,0.067,0.1,0.033,12000000,14000000,2000000,16.67,553
340328,Stephy Mavididi,Attack,Left Winger,England,24,2020-21,2021-22,Montpellier HSC,Montpellier HSC,2038,2315,277,0.397,0.428,0.031,8000000,10000000,2000000,25,554
517842,Aihen Muñoz,Defender,Left-Back,Spain,26,2022-23,2023-24,Real Sociedad,Real Sociedad,1756,1110,-646,0.051,0.081,0.03,6000000,8000000,2000000,33.33,555
362108,Gabriel Gudmundsson,Defender,Left-Back,Sweden,26,2023-24,2024-25,LOSC Lille,LOSC Lille,1263,1787,524,0.071,0.101,0.03,5000000,7000000,2000000,40,555
423744,Billy Gilmour,Midfield,Defensive Midfield,Scotland,24,2023-24,2024-25,Brighton & Hove Albion,"Brighton & Hove Albion, SSC Napoli",2126,1272,-854,0.042,0.071,0.029,18000000,20000000,2000000,11.11,556
145707,Danilo,Defender,Centre-Back,Brazil,31,2021-22,2022-23,Juventus FC,Juventus FC,1895,3182,1287,0.142,0.17,0.028,13000000,15000000,2000000,15.38,557
536482,Junior Dina Ebimbe,Midfield,Right Midfield,Cameroon,23,2022-23,2023-24,Eintracht Frankfurt,Eintracht Frankfurt,1060,1969,909,0.34,0.366,0.026,10000000,12000000,2000000,20,558
181579,James Ward-Prowse,Midfield,Central Midfield,England,27,2020-21,2021-22,Southampton FC,Southampton FC,3420,3217,-203,0.395,0.42,0.025,30000000,32000000,2000000,6.67,559
159372,Felipe Anderson,Attack,Left Winger,Brazil,30,2021-22,2022-23,Società Sportiva Lazio S.p.A.,Società Sportiva Lazio S.p.A.,2902,2966,64,0.434,0.455,0.021,13000000,15000000,2000000,15.38,560
375137,Ismail Jakobs,Defender,Left-Back,Senegal,24,2022-23,2023-24,AS Monaco,AS Monaco,1100,1468,368,0.164,0.184,0.02,6000000,8000000,2000000,33.33,561
278296,Antonio Raíllo,Defender,Centre-Back,Spain,31,2021-22,2022-23,RCD Mallorca,RCD Mallorca,1530,2766,1236,0.176,0.195,0.019,2000000,4000000,2000000,100,562
353403,Samuel Moutoussamy,Midfield,Central Midfield,DR Congo,26,2021-22,2022-23,FC Nantes,FC Nantes,1502,2400,898,0.06,0.075,0.015,3000000,5000000,2000000,66.67,563
203394,Andreas Pereira,Midfield,Central Midfield,Brazil,28,2022-23,2023-24,Fulham FC,Fulham FC,2718,2639,-79,0.331,0.341,0.01,18000000,20000000,2000000,11.11,564
373373,Lucas Martínez Quarta,Defender,Centre-Back,Argentina,26,2020-21,2021-22,ACF Fiorentina,ACF Fiorentina,1483,1431,-52,0.061,0.063,0.002,10000000,12000000,2000000,20,565
388363,Maximilian Bauer,Defender,Centre-Back,Germany,23,2021-22,2022-23,SpVgg Greuther Fürth,FC Augsburg,1686,1845,159,0,0.049,0.049,1600000,3500000,1900000,118.75,566
131275,Choco Lozano,Attack,Centre-Forward,Honduras,29,2020-21,2021-22,Cádiz CF,Cádiz CF,1525,1675,150,0.295,0.591,0.296,2200000,4000000,1800000,81.82,567
442552,Houboulang Mendes,Defender,Right-Back,Guinea-Bissau,24,2020-21,2021-22,FC Lorient,FC Lorient,1302,3223,1921,0,0.056,0.056,1200000,3000000,1800000,150,568
807128,Saïdou Sow,Defender,Centre-Back,Guinea,19,2020-21,2021-22,AS Saint-Étienne,AS Saint-Étienne,997,990,-7,0,0.273,0.273,2500000,4000000,1500000,60,569
565435,Arne Engels,Midfield,Central Midfield,Belgium,20,2022-23,2023-24,FC Augsburg,FC Augsburg,1444,1396,-48,0.249,0.516,0.267,7500000,9000000,1500000,20,570
198516,Harry Toffolo,Defender,Left-Back,England,28,2022-23,2023-24,Nottingham Forest,Nottingham Forest,935,1455,520,0,0.247,0.247,3500000,5000000,1500000,42.86,571
106270,Florian Kainz,Midfield,Attacking Midfield,Austria,30,2021-22,2022-23,1.FC Köln,1.FC Köln,2348,2370,22,0.422,0.608,0.186,3500000,5000000,1500000,42.86,572
354726,Florian Sotoca,Attack,Centre-Forward,France,32,2021-22,2022-23,RC Lens,RC Lens,2490,3065,575,0.325,0.499,0.174,2500000,4000000,1500000,60,573
125103,Marvin Ducksch,Attack,Centre-Forward,Germany,30,2022-23,2023-24,SV Werder Bremen,SV Werder Bremen,2866,2713,-153,0.597,0.73,0.133,7500000,9000000,1500000,20,574
649033,Dion Lopy,Midfield,Defensive Midfield,Senegal,21,2021-22,2022-23,Stade Reims,Stade Reims,1646,1378,-268,0,0.131,0.131,2500000,4000000,1500000,60,575
737781,Jérémy Le Douaron,Attack,Centre-Forward,France,25,2021-22,2022-23,Stade Brestois 29,Stade Brestois 29,1444,2078,634,0.499,0.563,0.064,3000000,4500000,1500000,50,576
277384,Martin Valjent,Defender,Centre-Back,Slovakia,28,2022-23,2023-24,RCD Mallorca,RCD Mallorca,2659,2354,-305,0,0.038,0.038,4500000,6000000,1500000,33.33,577
453016,Anthony Caci,Defender,Right-Back,France,25,2021-22,2022-23,RC Strasbourg Alsace,1.FSV Mainz 05,2394,2035,-359,0.15,0.177,0.027,7000000,8500000,1500000,21.43,578
174196,Kenny Lala,Defender,Right-Back,France,32,2022-23,2023-24,Stade Brestois 29,Stade Brestois 29,1419,2970,1551,0.127,0.152,0.025,1500000,3000000,1500000,100,579
86784,Ricardo Rodríguez,Defender,Left-Back,Switzerland,29,2020-21,2021-22,Torino FC,Torino FC,1246,2472,1226,0,0.036,0.036,2000000,3400000,1400000,70,580
225593,Pere Milla,Attack,Left Winger,Spain,29,2020-21,2021-22,Elche CF,Elche CF,1937,1639,-298,0.325,0.604,0.279,1800000,3000000,1200000,66.67,581
289182,Christopher Antwi-Adjei,Attack,Left Winger,Ghana,29,2021-22,2022-23,VfL Bochum,VfL Bochum,1106,1989,883,0.244,0.498,0.254,1000000,2200000,1200000,120,582
485965,Nicolas Cozza,Defender,Centre-Back,France,23,2020-21,2021-22,Montpellier HSC,Montpellier HSC,1374,2777,1403,0,0.13,0.13,3800000,5000000,1200000,31.58,583
126751,Iñigo Ruiz de Galarreta,Midfield,Central Midfield,Spain,29,2021-22,2022-23,RCD Mallorca,RCD Mallorca,1388,2457,1069,0,0.037,0.037,1800000,3000000,1200000,66.67,584
309944,Tyronne Ebuehi,Defender,Right-Back,Nigeria,27,2021-22,2022-23,Venezia FC,FC Empoli,1142,1928,786,0,0.28,0.28,1400000,2500000,1100000,78.57,585
192616,Ulisses Garcia,Defender,Left-Back,Switzerland,29,2023-24,2024-25,Olympique Marseille,Olympique Marseille,905,930,25,0,0.484,0.484,4000000,5000000,1000000,25,586
422460,Dani Gómez,Attack,Centre-Forward,Spain,23,2020-21,2021-22,Levante UD,Levante UD,1665,1059,-606,0.216,0.595,0.379,1500000,2500000,1000000,66.67,587
285845,Ainsley Maitland-Niles,Defender,Right-Back,England,26,2022-23,2023-24,Southampton FC,Olympique Lyon,1404,1432,28,0.064,0.314,0.25,8000000,9000000,1000000,12.5,588
326029,Donyell Malen,Attack,Centre-Forward,Netherlands,24,2021-22,2022-23,Borussia Dortmund,Borussia Dortmund,1693,1725,32,0.585,0.835,0.25,27000000,28000000,1000000,3.7,588
763182,Josué Casimir,Attack,Right Winger,Haiti,23,2023-24,2024-25,Le Havre AC,Le Havre AC,2028,2006,-22,0.222,0.449,0.227,3000000,4000000,1000000,33.33,589
235931,Alessandro Deiola,Midfield,Central Midfield,Italy,26,2020-21,2021-22,"Cagliari Calcio, Spezia Calcio",Cagliari Calcio,973,2144,1171,0,0.21,0.21,1000000,2000000,1000000,100,590
324811,Arnaud Nordin,Attack,Right Winger,France,26,2022-23,2023-24,Montpellier HSC,Montpellier HSC,2420,1251,-1169,0.521,0.719,0.198,7000000,8000000,1000000,14.29,591
469211,Liberato Cacace,Defender,Left-Back,New Zealand,24,2023-24,2024-25,FC Empoli,FC Empoli,1910,2231,321,0.047,0.242,0.195,2000000,3000000,1000000,50,592
216179,Stefano Sensi,Midfield,Central Midfield,Italy,27,2021-22,2022-23,"Inter Milan, UC Sampdoria",AC Monza,917,1628,711,0.098,0.276,0.178,7000000,8000000,1000000,14.29,593
249157,Fredrik Jensen,Midfield,Attacking Midfield,Finland,26,2022-23,2023-24,FC Augsburg,FC Augsburg,922,1352,430,0.293,0.466,0.173,2500000,3500000,1000000,40,594
785353,Pablo Ibáñez,Midfield,Central Midfield,Spain,25,2022-23,2023-24,CA Osasuna,CA Osasuna,1059,1142,83,0.085,0.236,0.151,1500000,2500000,1000000,66.67,595
127156,Téji Savanier,Midfield,Attacking Midfield,France,30,2020-21,2021-22,Montpellier HSC,Montpellier HSC,2175,2422,247,0.414,0.557,0.143,11000000,12000000,1000000,9.09,596
160241,Kevin Akpoguma,Defender,Centre-Back,Nigeria,27,2020-21,2021-22,TSG 1899 Hoffenheim,TSG 1899 Hoffenheim,1186,1531,345,0.152,0.294,0.142,5000000,6000000,1000000,20,597
167721,Chimy Ávila,Attack,Centre-Forward,Argentina,29,2021-22,2022-23,CA Osasuna,CA Osasuna,1876,1722,-154,0.384,0.523,0.139,8000000,9000000,1000000,12.5,598
334221,Amos Pieper,Defender,Centre-Back,Germany,25,2021-22,2022-23,Arminia Bielefeld,SV Werder Bremen,2382,1956,-426,0,0.138,0.138,5000000,6000000,1000000,20,599
353826,Robert Gumny,Defender,Right-Back,Poland,25,2021-22,2022-23,FC Augsburg,FC Augsburg,2275,2015,-260,0,0.134,0.134,2500000,3500000,1000000,40,600
270051,Andrei Girotto,Defender,Centre-Back,Brazil,30,2020-21,2021-22,FC Nantes,FC Nantes,2664,3150,486,0.068,0.2,0.132,4000000,5000000,1000000,25,601
617081,Diego López,Attack,Right Winger,Spain,23,2023-24,2024-25,Valencia CF,Valencia CF,2672,2760,88,0.303,0.424,0.121,14000000,15000000,1000000,7.14,602
271455,Mihailo Ristic,Defender,Left-Back,Serbia,26,2020-21,2021-22,Montpellier HSC,Montpellier HSC,2239,1799,-440,0.08,0.2,0.12,2500000,3500000,1000000,40,603
100131,William Carvalho,Midfield,Defensive Midfield,Portugal,30,2020-21,2021-22,Real Betis Balompié,Real Betis Balompié,1216,1805,589,0.148,0.249,0.101,15000000,16000000,1000000,6.67,604
358250,Joseph Aidoo,Defender,Centre-Back,Ghana,27,2021-22,2022-23,Celta de Vigo,Celta de Vigo,2640,3121,481,0,0.087,0.087,7000000,8000000,1000000,14.29,605
246968,Ayoze Pérez,Attack,Centre-Forward,Spain,30,2022-23,2023-24,"Leicester City, Real Betis Balompié",Real Betis Balompié,1775,2307,532,0.304,0.39,0.086,6000000,7000000,1000000,16.67,606
314398,Jae-sung Lee,Midfield,Attacking Midfield,"Korea, South",30,2021-22,2022-23,1.FSV Mainz 05,1.FSV Mainz 05,1449,1904,455,0.435,0.52,0.085,3000000,4000000,1000000,33.33,607
300168,Mikel Vesga,Midfield,Defensive Midfield,Spain,29,2020-21,2021-22,Athletic Bilbao,Athletic Bilbao,1720,1357,-363,0.052,0.133,0.081,2000000,3000000,1000000,50,608
238639,Steve Mounié,Attack,Centre-Forward,Benin,29,2022-23,2023-24,Stade Brestois 29,Stade Brestois 29,1662,1772,110,0.325,0.406,0.081,5000000,6000000,1000000,20,608
385105,Gabriel Suazo,Defender,Left-Back,Chile,26,2022-23,2023-24,FC Toulouse,FC Toulouse,1258,2362,1104,0.072,0.152,0.08,2500000,3500000,1000000,40,609
118397,Alessandro Schöpf,Midfield,Central Midfield,Austria,28,2020-21,2021-22,FC Schalke 04,Arminia Bielefeld,941,2405,1464,0,0.075,0.075,1500000,2500000,1000000,66.67,610
313094,Jordan Lotomba,Defender,Right-Back,Switzerland,24,2021-22,2022-23,OGC Nice,OGC Nice,1780,2456,676,0,0.073,0.073,7000000,8000000,1000000,14.29,611
242273,Pedro Chirivella,Midfield,Defensive Midfield,Spain,27,2022-23,2023-24,FC Nantes,FC Nantes,2041,2601,560,0,0.069,0.069,6000000,7000000,1000000,16.67,612
216804,Joakim Nilsson,Defender,Centre-Back,Sweden,28,2020-21,2021-22,Arminia Bielefeld,Arminia Bielefeld,2162,2739,577,0,0.066,0.066,2500000,3500000,1000000,40,613
410158,Rodrigo Becão,Defender,Centre-Back,Brazil,26,2020-21,2021-22,Udinese Calcio,Udinese Calcio,2785,3132,347,0.032,0.086,0.054,5000000,6000000,1000000,20,614
236981,Timo Hübers,Defender,Centre-Back,Germany,26,2021-22,2022-23,1.FC Köln,1.FC Köln,1742,2558,816,0.052,0.106,0.054,7500000,8500000,1000000,13.33,614
451801,Abdul Mumin,Defender,Centre-Back,Ghana,26,2022-23,2023-24,Rayo Vallecano,Rayo Vallecano,917,1695,778,0,0.053,0.053,1500000,2500000,1000000,66.67,615
197122,Unai García,Defender,Centre-Back,Spain,31,2021-22,2022-23,CA Osasuna,CA Osasuna,1407,1718,311,0,0.052,0.052,1500000,2500000,1000000,66.67,616
422850,Ghislain Konan,Defender,Left-Back,Cote d'Ivoire,26,2020-21,2021-22,Stade Reims,Stade Reims,2613,2422,-191,0.103,0.149,0.046,6000000,7000000,1000000,16.67,617
281989,Luis Milla,Midfield,Central Midfield,Spain,27,2020-21,2021-22,Granada CF,Granada CF,1169,2785,1616,0.154,0.194,0.04,4000000,5000000,1000000,25,618
708678,Isaak Touré,Defender,Centre-Back,France,21,2022-23,2023-24,"AJ Auxerre, Olympique Marseille",FC Lorient,1655,2052,397,0.054,0.088,0.034,6000000,7000000,1000000,16.67,619
581357,Jan Schöppner,Midfield,Central Midfield,Germany,26,2023-24,2024-25,1. Fußballclub Heidenheim 1846,1. Fußballclub Heidenheim 1846,2000,2688,688,0.18,0.201,0.021,3000000,4000000,1000000,33.33,620
533568,Nahuel Tenaglia,Defender,Right-Back,Argentina,29,2023-24,2024-25,Deportivo Alavés,Deportivo Alavés,1131,2923,1792,0.08,0.092,0.012,2000000,3000000,1000000,50,621
324795,Mahdi Camara,Midfield,Central Midfield,France,24,2020-21,2021-22,AS Saint-Étienne,AS Saint-Étienne,3295,3076,-219,0.137,0.146,0.009,5000000,6000000,1000000,20,622
173859,Davide Zappacosta,Midfield,Right Midfield,Italy,30,2020-21,2021-22,Genoa CFC,Atalanta BC,2047,2355,308,0.264,0.268,0.004,8000000,9000000,1000000,12.5,623
215114,Thomas Foket,Defender,Right-Back,Belgium,29,2022-23,2023-24,Stade Reims,Stade Reims,1982,1841,-141,0.045,0.049,0.004,5000000,6000000,1000000,20,623
63494,Étienne Capoue,Midfield,Defensive Midfield,France,33,2020-21,2021-22,Villarreal CF,Villarreal CF,1195,2297,1102,0.075,0.078,0.003,2000000,3000000,1000000,50,624
338285,Unai Núñez,Defender,Centre-Back,Spain,27,2022-23,2023-24,Celta de Vigo,Celta de Vigo,3151,2803,-348,0.029,0.032,0.003,6000000,7000000,1000000,16.67,624
199527,Jacob Murphy,Attack,Right Winger,England,30,2023-24,2024-25,Newcastle United,Newcastle United,1193,2382,1189,0.754,0.756,0.002,15000000,16000000,1000000,6.67,625
283497,Mathias Honsak,Attack,Left Winger,Austria,28,2023-24,2024-25,SV Darmstadt 98,1. Fußballclub Heidenheim 1846,1014,1176,162,0.178,0.459,0.281,1200000,2000000,800000,66.67,626
295183,Răzvan Marin,Midfield,Central Midfield,Romania,29,2023-24,2024-25,FC Empoli,Cagliari Calcio,1818,1395,-423,0.149,0.323,0.174,2700000,3500000,800000,29.63,627
278531,Sebastiano Luperto,Defender,Centre-Back,Italy,25,2020-21,2021-22,FC Crotone,FC Empoli,1884,1958,74,0,0.092,0.092,2200000,3000000,800000,36.36,628
178459,Davie Selke,Attack,Centre-Forward,Germany,28,2021-22,2022-23,Hertha BSC,"1.FC Köln, Hertha BSC",996,1151,155,0.361,0.547,0.186,1800000,2500000,700000,38.89,629
232418,Ondrej Duda,Midfield,Central Midfield,Slovakia,29,2022-23,2023-24,"1.FC Köln, Hellas Verona",Hellas Verona,1759,2465,706,0,0.183,0.183,3400000,4000000,600000,17.65,630
67556,Milan Djuric,Attack,Centre-Forward,Bosnia-Herzegovina,34,2022-23,2023-24,Hellas Verona,"AC Monza, Hellas Verona",1362,2464,1102,0.132,0.438,0.306,1000000,1500000,500000,50,631
270411,Saîf-Eddine Khaoui,Midfield,Attacking Midfield,Tunisia,28,2021-22,2022-23,Clermont Foot 63,Clermont Foot 63,923,2034,1111,0.195,0.487,0.292,1500000,2000000,500000,33.33,632
85383,Rubén Sobrino,Attack,Centre-Forward,Spain,30,2020-21,2021-22,"Cádiz CF, Valencia CF","Cádiz CF, Valencia CF",1159,1871,712,0.078,0.241,0.163,1500000,2000000,500000,33.33,633
311178,Georgios Kyriakopoulos,Defender,Left-Back,Greece,26,2020-21,2021-22,US Sassuolo,US Sassuolo,1458,1973,515,0.123,0.274,0.151,4500000,5000000,500000,11.11,634
126557,Jonathan Gradit,Defender,Centre-Back,France,30,2021-22,2022-23,RC Lens,RC Lens,3073,2830,-243,0,0.127,0.127,4500000,5000000,500000,11.11,635
520468,Iago,Defender,Left-Back,Brazil,25,2020-21,2021-22,FC Augsburg,FC Augsburg,1564,2177,613,0.173,0.289,0.116,5000000,5500000,500000,10,636
126281,Alexander Hack,Defender,Centre-Back,Germany,28,2020-21,2021-22,1.FSV Mainz 05,1.FSV Mainz 05,1368,2076,708,0.066,0.173,0.107,2000000,2500000,500000,25,637
385105,Gabriel Suazo,Defender,Left-Back,Chile,27,2023-24,2024-25,FC Toulouse,FC Toulouse,2362,2161,-201,0.152,0.25,0.098,3500000,4000000,500000,14.29,638
273669,Adrian Beck,Midfield,Attacking Midfield,Germany,28,2023-24,2024-25,1. Fußballclub Heidenheim 1846,1. Fußballclub Heidenheim 1846,971,1597,626,0.185,0.282,0.097,1500000,2000000,500000,33.33,639
424072,Mathias Pereira Lage,Attack,Left Winger,Portugal,27,2022-23,2023-24,Stade Brestois 29,Stade Brestois 29,1269,1181,-88,0.284,0.381,0.097,2000000,2500000,500000,25,639
156990,Marco Friedl,Defender,Centre-Back,Austria,26,2022-23,2023-24,SV Werder Bremen,SV Werder Bremen,2597,2198,-399,0,0.082,0.082,7000000,7500000,500000,7.14,640
344864,Jean-Kévin Duverne,Defender,Centre-Back,Haiti,24,2020-21,2021-22,Stade Brestois 29,Stade Brestois 29,2024,3006,982,0.044,0.12,0.076,3500000,4000000,500000,14.29,641
236041,Alexis Blin,Midfield,Defensive Midfield,France,27,2022-23,2023-24,US Lecce,US Lecce,2381,1632,-749,0.038,0.11,0.072,2500000,3000000,500000,20,642
386057,Julien Laporte,Defender,Centre-Back,France,28,2020-21,2021-22,FC Lorient,FC Lorient,2660,2892,232,0,0.062,0.062,2500000,3000000,500000,20,643
